,0,1,2,3,4,5
0,1.064986832886861e-43,-35389.0,-3.5525106026513967e-15,1.6640676392398746e-08,-32966.468788130864,-824161.7197032716
1,1.064986832886861e-43,-35389.0,-2.1826209242736816e-11,1.7209110581006826e-08,-32966.468788130864,-824161.7197032716
2,1.064986832886861e-43,-131072.0,-2.1826209242736816e-11,1.7777544769614906e-08,-62677.49606642567,-1566937.401660642
3,1.064986832886861e-43,-131072.0,-3.5525106026513967e-15,-1563375960064.0,-77533.00970557309,-1938325.2426393272
4,9.949219096706201e-44,131072.0,-2.1826434756788693e-11,-4.098296276750172e+17,-37606.49763985541,-940162.4409963854
5,9.949219096706201e-44,131072.0,-3.5525381312221825e-15,-2.951489860432634e+23,-10988.82292937696,-274720.573234424
6,9.949219096706201e-44,131072.0,-2.1826434756788693e-11,-2.3520974083217814e+29,8023.801863821935,200595.04659554837
7,9.949219096706201e-44,131072.0,-2.1826434756788693e-11,-1.687508363248196e+35,22283.270458721105,557081.7614680276
8,9.949219096706201e-44,131072.0,-3.5525381312221825e-15,8.338696682308746e-38,33373.96825475379,834349.2063688447
9,1.0089348943138683e-43,131072.0,-3.5525381312221825e-15,7.41035082589476e-35,42246.526491579934,1056163.1622894984
10,1.0089348943138683e-43,131072.0,-1.192033991515018e-07,6.432641279083892e-32,49505.892321710424,1237647.3080427607
11,1.0089348943138683e-43,131072.0,-3.5525381312221825e-15,5.403733311950388e-29,55555.36384681916,1388884.096170479
12,1.0089348943138683e-43,131072.0,-6.504784451958148e-19,4.745805694737073e-26,60674.14744498809,1516853.6861247024
13,1.0089348943138683e-43,131072.0,-3.5525381312221825e-15,4.239319571995992e-23,65061.6762434186,1626541.906085465
14,1.0089348943138683e-43,131072.0,-2.1826434756788693e-11,3.7057885312831707e-20,68864.20120205838,1721605.0300514593
15,1.0089348943138683e-43,131072.0,-3.5525381312221825e-15,3.144206152542664e-17,72191.4105408682,1804785.2635217048
16,1.0089348943138683e-43,131072.0,-6.504784451958148e-19,2.6978521142344974e-14,75127.18348687685,1878179.5871719213
17,1.0089348943138683e-43,131072.0,-1.192033991515018e-07,2.4215400518112773e-11,77736.75943888453,1943418.9859721132
18,1.0089348943138683e-43,131072.0,-2.1826434756788693e-11,2.1304110475739435e-08,80071.64318541774,2001791.0796354434
19,1.0089348943138683e-43,131072.953125,-1.192033991515018e-07,1.8239130440633744e-05,82173.0829512697,2054327.0737817425
20,1.0089348943138683e-43,-131072.0,-1.1920247544594531e-07,0.015319880098104477,72445.81468582756,1811145.3671456887
21,1.0089348943138683e-43,-131072.953125,-2.1826209242736816e-11,13.812557220458984,63602.80317726917,1590070.0794317292
22,-2.8823285005287424e+17,-131073.0,-2.1826209242736816e-11,12224.05859375,55528.74729266359,1388218.6823165899
23,-3.1554652875959216e-29,-35389.2578125,-2.1826209242736816e-11,10551356.0,51841.43661579252,1296035.915394813
24,7.105476146698764e-14,-35389.2578125,-2.1826209242736816e-11,8791322624.0,48449.11079307114,1211227.7698267784
25,3.30567275096741e+22,-35389.2578125,-3.5525106026513967e-15,7868411543552.0,45317.73311055909,1132943.3277639772
26,-2.1159059744384265e-37,-35389.2578125,-2.1826209242736816e-11,7001722257932288.0,42418.30933045535,1060457.7332613838
27,-6.548214708162389e-33,-35389.2578125,-1.1920247544594531e-07,6.088899681553744e+18,39725.98724893044,993149.681223261
28,-4.733187098037945e-29,-131073.03125,-3.5525106026513967e-15,5.128228629488461e+21,34145.763161744544,853644.0790436136
29,-4.0389955681227796e-27,-131073.03125,-3.5525106026513967e-15,4.476820719582993e+24,28937.554013704375,723438.8503426093
