,0,1,2,3,4,5
58,-2.1826209242736816e-11,-0.05969260632991791,-1.0089348943138683e-43,-35389.234375,3.6791261109774575e+34,9.197815277443644e+35
59,-3.5525106026513967e-15,-1.792975902557373,-1.0089348943138683e-43,-131072.9375,3.6178073424611665e+34,9.044518356152917e+35
60,-2.1826209242736816e-11,-53.62522888183594,-1.0089348943138683e-43,-131072.9375,3.558499025371639e+34,8.896247563429097e+35
61,-3.5525106026513967e-15,-1596.00732421875,1.0089348943138683e-43,-131072.0,3.5011038798011286e+34,8.752759699502821e+35
62,-3.5525106026513967e-15,-47232.234375,1.0089348943138683e-43,-131072.0,3.4455308023439677e+34,8.61382700585992e+35
63,-6.504717243533378e-19,-1388551.5,1.0089348943138683e-43,-131072.953125,3.3916943835573434e+34,8.479235958893359e+35
64,-2.1826209242736816e-11,-40501488.0,1.0089348943138683e-43,-35389.23828125,3.3395144699641534e+34,8.348786174910383e+35
65,-6.504717243533378e-19,-1170218496.0,1.0089348943138683e-43,-35389.0,3.2889157658737874e+34,8.222289414684468e+35
66,-3.5525106026513967e-15,-33890099200.0,-1.0089348943138683e-43,-35389.234375,3.239827470860746e+34,8.099568677151865e+35
67,-2.1826209242736816e-11,-1020058664960.0,-1.0089348943138683e-43,-35389.234375,3.1921829492304407e+34,7.980457373076102e+35
68,-3.5525106026513967e-15,-30580292976640.0,1.0089348943138683e-43,-35389.0,3.145919428227101e+34,7.864798570567752e+35
69,-6.504717243533378e-19,-912598677585920.0,1.0089348943138683e-43,-35389.0,3.1009777221095712e+34,7.752444305273928e+35
70,-3.5525106026513967e-15,-2.709209535741952e+16,1.0089348943138683e-43,-131072.0,3.0573019795446474e+34,7.643254948861619e+35
71,-2.1826209242736816e-11,-7.993930570268672e+17,1.0089348943138683e-43,-131072.0,3.014839452050972e+34,7.53709863012743e+35
72,-2.1826209242736816e-11,-2.3418850003721912e+19,1.0089348943138683e-43,-131072.0,2.9735402814749314e+34,7.433850703687329e+35
73,-2.1826209242736816e-11,-6.802279098426904e+20,1.0089348943138683e-43,-131072.0,2.933357304698242e+34,7.333393261745606e+35
74,-3.5525106026513967e-15,-1.9553683826120946e+22,1.0089348943138683e-43,-131072.0,2.894245873968908e+34,7.23561468492227e+35
75,-2.1826209242736816e-11,-5.796726475000701e+23,-1.0089348943138683e-43,-131072.9375,2.8561636914159746e+34,7.140409228539937e+35
76,-2.1826209242736816e-11,-1.7416156764113528e+25,1.0089348943138683e-43,-131072.0,2.8190706564414503e+34,7.047676641103626e+35
77,-2.1826209242736816e-11,-5.21049241863194e+26,1.0089348943138683e-43,-131072.0,2.7829287243263277e+34,6.95732181081582e+35
78,-6.504717243533378e-19,-1.5513006952792165e+28,-1.0089348943138683e-43,-35389.234375,2.7477017601562807e+34,6.869254400390701e+35
79,-2.1826209242736816e-11,-4.5927802131078786e+29,1.0089348943138683e-43,-35389.0,2.7133549533562774e+34,6.783387383390694e+35
80,-2.1826209242736816e-11,-1.3508474244231246e+31,-1.0089348943138683e-43,-35389.234375,2.6798412085489944e+34,6.699603021372486e+35
81,-6.504717243533378e-19,-3.94241657808553e+32,-1.0089348943138683e-43,-35389.234375,2.646712347348479e+34,6.616780868371198e+35
82,-2.1826209242736816e-11,-1.1398788473654596e+34,1.0089348943138683e-43,-35389.23828125,2.6020308832272547e+34,6.5050772080681375e+35
83,-1.1920247544594531e-07,-3.290630018320824e+35,-1.0089348943138683e-43,-131072.9375,2.2061290799869663e+34,5.515322699967415e+35
84,-1.1920247544594531e-07,-9.906940435602458e+36,1.0089348943138683e-43,-131072.0,-8.677198563407594e+34,-2.1692996408518987e+36
85,-3.5525106026513967e-15,-2.970836740025049e+38,1.0089348943138683e-43,-131072.0,-3.3037514085749906e+36,-8.259378521437477e+37
86,-2.1826209242736816e-11,2.1328878060601318e-38,1.0229478789571165e-43,-131072.0,-3.265777254453439e+36,-8.164443136133597e+37
87,-2.1826209242736816e-11,1.1810112068243957e-37,1.0229478789571165e-43,-131072.0,-3.2286661492891954e+36,-8.071665373222989e+37
88,-2.1826209242736816e-11,6.384430597834064e-37,1.0229478789571165e-43,-131072.0,-3.192389001544373e+36,-7.980972503860932e+37
89,-3.5525106026513967e-15,3.42658755659138e-36,1.0229478789571165e-43,-131072.0,-3.1569180126383244e+36,-7.892295031595811e+37
90,-2.1826209242736816e-11,1.901958469208226e-35,1.0229478789571165e-43,-35389.0,-3.1222266059060353e+36,-7.805566514765089e+37
91,-6.504717243533378e-19,9.83660560430302e-35,1.0229478789571165e-43,-35389.0,-3.088289360189665e+36,-7.720723400474162e+37
92,-3.5525106026513967e-15,5.634877270750565e-34,1.0229478789571165e-43,-35389.0,-3.0550819477145074e+36,-7.637704869286269e+37
93,-3.5525106026513967e-15,2.9340449199119686e-33,2.0000174045562744,-35389.23828125,-3.0225810759303104e+36,-7.556452689825776e+37
94,-2.1826209242736816e-11,1.658715980811138e-32,-1.0229478789571165e-43,-131072.9375,-2.990764433025781e+36,-7.4769110825644535e+37
95,-2.1826209242736816e-11,8.811164760402129e-32,1.0229478789571165e-43,-131072.953125,-2.959610636848429e+36,-7.399026592121072e+37
96,-2.1826209242736816e-11,4.845667951942705e-31,1.0229478789571165e-43,-131072.0,-2.9290991869840124e+36,-7.322747967460032e+37
97,-2.1826209242736816e-11,2.6346834486675065e-30,1.0229478789571165e-43,-131072.953125,-2.89921041976989e+36,-7.248026049424724e+37
98,-3.5525106026513967e-15,1.402702324892726e-29,1.0229478789571165e-43,-131072.953125,-2.86992546603484e+36,-7.174813665087099e+37
99,-3.5525106026513967e-15,7.839341356820262e-29,-1.0229478789571165e-43,-131072.9375,-2.841226211374492e+36,-7.10306552843623e+37
100,-6.504717243533378e-19,4.027149365627848e-28,1.0229478789571165e-43,-131072.953125,-2.813095258786626e+36,-7.032738146966565e+37
101,-1.9385568033258252e-26,2.319262616929441e-27,-1.0229478789571165e-43,-131072.9375,-2.785515893504404e+36,-6.963789733761009e+37
102,-6.504717243533378e-19,1.2129571500996943e-26,1.0229478789571165e-43,-35389.0,-2.7584720498781473e+36,-6.8961801246953685e+37
103,-1.0587306626592269e-22,6.815795198964474e-26,1.0229478789571165e-43,-35389.0,-2.731948280167781e+36,-6.829870700419453e+37
104,-1.0587306626592269e-22,3.639124810235127e-25,1.0229478789571165e-43,-35389.0,-2.705929725118564e+36,-6.764824312796409e+37
105,-6.504717243533378e-19,1.987184007601516e-24,-1.0229478789571165e-43,-35389.234375,-2.680402086202351e+36,-6.701005215505878e+37
106,-3.5525106026513967e-15,1.0869717568483943e-23,-1.0229478789571165e-43,-131072.9375,-2.655351599415413e+36,-6.638378998538533e+37
107,-3.5525106026513967e-15,5.73860336491008e-23,1.0229478789571165e-43,-131072.953125,-2.630765010531937e+36,-6.576912526329842e+37
108,-1.0587306626592269e-22,3.2301554381489533e-22,1.0229478789571165e-43,-131072.953125,-2.6066295517197175e+36,-6.516573879299294e+37
109,-6.504717243533378e-19,1.6659478121335498e-21,1.0229478789571165e-43,-35389.0,-2.5829329194313563e+36,-6.457332298578391e+37
110,-3.5525106026513967e-15,9.542404014025744e-21,1.0229478789571165e-43,-35389.0,-2.5596632534905334e+36,-6.399158133726334e+37
111,-3.5525106026513967e-15,5.013395643606997e-20,-1.0229478789571165e-43,-35389.234375,-2.5368091172986534e+36,-6.342022793246634e+37
112,-1.0587306626592269e-22,2.799459400311948e-19,-1.0229478789571165e-43,-35389.234375,-2.5143594790924706e+36,-6.285898697731177e+37
113,-2.1826209242736816e-11,1.502642652283723e-18,1.0229478789571165e-43,-35389.0,-2.4923036941881507e+36,-6.230759235470376e+37
114,-6.504717243533378e-19,8.145118451634105e-18,1.0229478789571165e-43,-131072.0,-2.4706314881517322e+36,-6.17657872037933e+37
115,-3.5525106026513967e-15,4.483195835562262e-17,1.0229478789571165e-43,-131072.0,-2.4493329408400793e+36,-6.123332352100199e+37
116,-2.1826209242736816e-11,2.3462293831263926e-16,1.0229478789571165e-43,-131072.0,-2.4283984712602495e+36,-6.070996178150624e+37
117,-6.504717243533378e-19,1.3305392588213154e-15,1.0229478789571165e-43,-131072.0,-2.407818823198722e+36,-6.019547057996804e+37
118,-2.1826209242736816e-11,6.8903470575682954e-15,-1.0229478789571165e-43,-131072.9375,-2.3875850515752034e+36,-5.968962628938009e+37
119,-6.504717243533378e-19,3.9246587208406625e-14,1.0229478789571165e-43,-131072.0,-2.3676885094787432e+36,-5.919221273696858e+37
120,-6.504717243533378e-19,2.0716842954668357e-13,1.0229478789571165e-43,-131072.953125,-2.3481208358466876e+36,-5.870302089616719e+37
121,-2.1826209242736816e-11,1.149309380304997e-12,-1.0229478789571165e-43,-131072.9375,-2.3288739437495836e+36,-5.822184859373959e+37
122,-6.504717243533378e-19,6.203064104037814e-12,-1.0229478789571165e-43,-131072.9375,-2.3099400092475544e+36,-5.774850023118886e+37
123,-6.504717243533378e-19,3.336729503811142e-11,1.0229478789571165e-43,-131072.0,-2.2913114607858807e+36,-5.728278651964701e+37
124,-1.0587306626592269e-22,1.8485563080261613e-10,1.0229478789571165e-43,-131072.0,-2.2729809690995936e+36,-5.682452422748984e+37
125,-6.504717243533378e-19,9.586140770068141e-10,1.0229478789571165e-43,-131072.0,-2.2549414375988032e+36,-5.637353593997008e+37
126,-3.5525106026513967e-15,5.478822728832711e-09,-1.0229478789571165e-43,-35389.234375,-2.2371859932082613e+36,-5.592964983020654e+37
127,-1.0587306626592269e-22,2.849275659855266e-08,1.0229478789571165e-43,-35389.0,-2.2197079776363218e+36,-5.549269944090805e+37
128,-6.504717243533378e-19,1.6135248870341456e-07,1.0229478789571165e-43,-35389.0,-2.2025009390499937e+36,-5.506252347624984e+37
129,-1.0587306626592269e-22,8.558888566767564e-07,1.0229478789571165e-43,-35389.0,-2.1855586241342244e+36,-5.463896560335561e+37
130,-1.0587306626592269e-22,4.716244802693836e-06,1.0229478789571165e-43,-35389.23828125,-2.1688749705148793e+36,-5.422187426287198e+37
131,-2.1826209242736816e-11,2.5600304070394486e-05,1.0229478789571165e-43,-35389.0,-2.1524440995261303e+36,-5.381110248815326e+37
132,-1.9385568033258252e-26,0.00013661471894010901,1.0229478789571165e-43,-131072.0,-2.136260309304129e+36,-5.340650773260323e+37
133,-6.504717243533378e-19,0.0007619892712682486,1.0229478789571165e-43,-131072.0,-2.1203180681899194e+36,-5.300795170474798e+37
134,-1.0587306626592269e-22,0.0039139073342084885,1.0229478789571165e-43,-131072.0,-2.1046120084255497e+36,-5.261530021063874e+37
135,-6.504717243533378e-19,0.022552601993083954,1.0229478789571165e-43,-131072.0,-2.089136920128303e+36,-5.2228423003207565e+37
136,-1.0587306626592269e-22,0.11779829859733582,1.0229478789571165e-43,-131072.0,-2.073887745528826e+36,-5.184719363822066e+37
137,-3.5525106026513967e-15,0.6630895137786865,1.0229478789571165e-43,-131072.0,-2.058859573459777e+36,-5.147148933649443e+37
138,-2.1826209242736816e-11,3.535170555114746,1.0229478789571165e-43,-35389.0,-2.0440476340823682e+36,-5.110119085205921e+37
139,-3.5525106026513967e-15,19.34386444091797,1.0229478789571165e-43,-35389.0,-2.0294472938389227e+36,-5.073618234597307e+37
140,-3.5525106026513967e-15,105.62545776367188,-1.0229478789571165e-43,-35389.234375,-2.015054050620207e+36,-5.037635126550518e+37
141,-6.504717243533378e-19,559.003662109375,1.0229478789571165e-43,-35389.0,-2.000863529136966e+36,-5.0021588228424155e+37
142,-3.5525106026513967e-15,3140.0146484375,1.0229478789571165e-43,-35389.0,-1.9868714764856587e+36,-4.967178691214147e+37
143,-6.504717243533378e-19,16176.05859375,1.0229478789571165e-43,-35389.23828125,-1.9730737578989527e+36,-4.932684394747382e+37
144,-6.504717243533378e-19,92800.46875,-1.0229478789571165e-43,-131072.9375,-1.9594663526720635e+36,-4.898665881680159e+37
145,-3.5525106026513967e-15,486913.875,-1.0229478789571165e-43,-131072.9375,-1.9460453502565013e+36,-4.865113375641253e+37
146,-1.0587306626592269e-22,2723855.0,-1.0229478789571165e-43,-131072.9375,-1.9328069465132598e+36,-4.83201736628315e+37
147,-3.5525106026513967e-15,14598204.0,-1.0229478789571165e-43,-131072.9375,-1.9197474401179e+36,-4.79936860029475e+37
148,-3.5525106026513967e-15,79299040.0,1.0229478789571165e-43,-131072.0,-1.9068632291103973e+36,-4.767158072775993e+37
149,-3.5525106026513967e-15,435685248.0,1.0229478789571165e-43,-131072.0,-1.8941508075829945e+36,-4.735377018957486e+37
150,-6.504717243533378e-19,2285911040.0,1.0229478789571165e-43,-35389.0,-1.8816067624996634e+36,-4.704016906249159e+37
151,-1.0587306626592269e-22,12935294976.0,1.0229478789571165e-43,-35389.23828125,-1.869227770641113e+36,-4.673069426602782e+37
152,-3.5525106026513967e-15,66907783168.0,1.0229478789571165e-43,-35389.23828125,-1.8570105956696025e+36,-4.642526489174006e+37
153,-3.5525106026513967e-15,381717184512.0,1.0229478789571165e-43,-35389.0,-1.8449520853081118e+36,-4.6123802132702795e+37
154,-3.5525106026513967e-15,2012200042496.0,1.0229478789571165e-43,-35389.0,-1.8330491686287044e+36,-4.5826229215717615e+37
155,-3.5525106026513967e-15,11184157753344.0,-1.0229478789571165e-43,-35389.234375,-1.821298853445187e+36,-4.553247133612967e+37
156,-6.504717243533378e-19,60267232755712.0,-1.0229478789571165e-43,-35389.234375,-1.809698223805409e+36,-4.524245559513522e+37
157,-6.504717243533378e-19,324907699273728.0,-1.0229478789571165e-43,-131072.9375,-1.7982444375787924e+36,-4.495611093946981e+37
158,-1.9385568033258252e-26,1796610052849664.0,1.0229478789571165e-43,-131072.953125,-1.7869347241349006e+36,-4.467336810337251e+37
159,-2.1826209242736816e-11,9341515214094336.0,1.0229478789571165e-43,-131072.0,-1.7757663821090574e+36,-4.439415955272643e+37
160,-3.5525106026513967e-15,5.326939704052941e+16,1.0229478789571165e-43,-131072.0,-1.7647367772512373e+36,-4.411841943128093e+37
161,-1.0587306626592269e-22,2.766909328987259e+17,1.0229478789571165e-43,-131072.0,-1.7538433403546247e+36,-4.384608350886561e+37
162,-1.0587306626592269e-22,1.5695127164758262e+18,-1.0229478789571165e-43,-131072.9375,-1.7430835652604246e+36,-4.357708913151062e+37
163,-1.0587306626592269e-22,8.313677897474769e+18,-1.0229478789571165e-43,-131072.9375,-1.7324550069356657e+36,-4.331137517339164e+37
164,-1.0587306626592269e-22,4.590095128495076e+19,1.0229478789571165e-43,-35389.0,-1.721955279620904e+36,-4.30488819905226e+37
165,-2.1826209242736816e-11,2.487438701500899e+20,2.0000174045562744,-35389.23828125,-1.7115820550448746e+36,-4.278955137612187e+37
166,-3.5525106026513967e-15,1.3304798605656027e+21,1.0229478789571165e-43,-35389.0,-1.7013330607032886e+36,-4.253332651758221e+37
167,-3.5525106026513967e-15,7.40640152259159e+21,-1.0229478789571165e-43,-35389.234375,-1.6912060781991025e+36,-4.228015195497756e+37
168,-2.1826209242736816e-11,3.8148136960408995e+22,1548122169802752.0,-35389.2578125,-1.681198941641711e+36,-4.202997354104278e+37
169,-2.1826209242736816e-11,2.1929597441216972e+23,11534409.0,-131073.03125,-1.671309536102641e+36,-4.1782738402566024e+37
170,-3.5525106026513967e-15,1.1439976039308138e+24,1536.0089111328125,-131073.03125,-1.6615357961254264e+36,-4.1538394903135663e+37
171,-6.504717243533378e-19,6.450787203245074e+24,1.5845742817333907e+30,-131073.03125,-1.6518757042874528e+36,-4.129689260718632e+37
172,-1.1920247544594531e-07,3.4341187414008613e+25,-5.115793314723717e-35,-131073.03125,-1.642327289811618e+36,-4.105818224529045e+37
173,-2.1826209242736816e-11,1.882913032096229e+26,-2.4652040585896795e-30,-131073.03125,-1.6328886272254857e+36,-4.082221568063714e+37
174,-6.504717243533378e-19,1.0263824480713979e+27,-6.626475539133355e-29,-131073.03125,-1.6235578350644478e+36,-4.0588945876611193e+37
175,-3.5525106026513967e-15,5.445037309292911e+27,-6.3109223899895795e-28,-131073.03125,-1.6143330746091253e+36,-4.035832686522813e+37
176,-2.1826209242736816e-11,3.0523100764624643e+28,-6.563357879660303e-28,-131073.03125,-1.605212548603234e+36,-4.0130313715080846e+37
177,-3.5525106026513967e-15,1.5706420916831057e+29,-1.1709739872962004e-31,-131073.03125,-1.596194499755393e+36,-3.9904862493884824e+37
178,-3.5525106026513967e-15,9.024628221108658e+29,-3.944331985653094e-30,-131073.03125,-1.587277207350696e+36,-3.9681930183767404e+37
179,-2.1826209242736816e-11,4.728949083957447e+30,-9.860829964132736e-31,-131073.03125,-1.5784589761696815e+36,-3.9461474404242037e+37
180,-3.5525106026513967e-15,2.6501965432119775e+31,-4.7763277148522474e-32,-131073.03125,-1.5697380719489074e+36,-3.9243451798722683e+37
181,-3.5525106026513967e-15,1.4181899118492658e+32,-1.0532481758299099e-35,-131073.03125,-1.5611124116037848e+36,-3.902781029009462e+37
182,-1.1920247544594531e-07,7.72003857814139e+32,-2.468554503892867e-37,-131073.03125,-1.5525778128691698e+36,-3.8814445321729245e+37
183,-3.5525106026513967e-15,4.2339715738628755e+33,2.7648090373916357e+38,-131073.03125,-1.5441184544417526e+36,-3.8602961361043815e+37
184,-3.5525106026513967e-15,2.227023429761425e+34,1.3500044127888846e+35,-131073.03125,-1.535659729067764e+36,-3.83914932266941e+37
185,-2.1826209242736816e-11,1.2575153375385921e+35,4.9846281188168887e+36,-131073.03125,-1.5267736913121928e+36,-3.816934228280482e+37
186,-2.1826209242736816e-11,6.496885212690457e+35,1.163080279967665e+36,-131073.03125,-1.5153726848783876e+36,-3.7884317121959693e+37
187,-2.1826209242736816e-11,3.712511268611405e+36,1.1423125384474915e+35,-131073.03125,-1.488916587087539e+36,-3.722291467718847e+37
188,-2.1826209242736816e-11,1.9543881434561105e+37,9.127154922911117e+31,-131073.03125,-1.3847105860281376e+36,-3.4617764650703443e+37
189,-1.1920247544594531e-07,1.088311506271781e+38,1.188427953438017e+30,-131073.03125,-8.438374551777565e+35,-2.109593637944391e+37
190,-3.5525106026513967e-15,,1.0893941292261996e+29,-131073.03125,,
191,-3.5525106026513967e-15,-1.2707820858769893e-38,2.574929071023721e+29,-131073.03125,,
192,-2.1826209242736816e-11,-3.060434725046629e-38,7.858059909130008e+24,-131073.03125,,
193,-2.1826209242736816e-11,-7.158610556678559e-38,1.1605741732793135e+27,-131073.03125,,
194,-6.504717243533378e-19,-1.6392703326527719e-37,2.7201041349503747e+24,-131073.03125,,
195,-6.504717243533378e-19,-3.693637107939664e-37,4.533498124576683e+23,-131073.03125,,
196,-2.1826209242736816e-11,-8.911770357032497e-37,2.2667464321861592e+24,-131073.03125,,
197,-3.5525106026513967e-15,-2.1144312255137957e-36,7.083582600581748e+22,-131073.03125,,
198,-6.504717243533378e-19,-4.893016759242184e-36,8.500325421719921e+22,-131073.03125,,
199,-3.5525106026513967e-15,-1.1114342134913552e-35,2.029154690403863e+20,-35389.2578125,,
200,-6.504717243533378e-19,-2.56964787005305e-35,1.6925045637874645e+25,-131073.03125,,
201,-6.504717243533378e-19,-6.201942633249448e-35,3.022335589854032e+24,-131073.03125,,
202,-6.504717243533378e-19,-1.4529179052785592e-34,1.88895974365877e+23,-131073.03125,,
203,-3.5525106026513967e-15,-3.3308945678144576e-34,2.951499599466828e+21,-131073.03125,,
204,-3.5525106026513967e-15,-7.5119066501435935e-34,2.5825570126151496e+20,-131073.03125,,
205,-6.504717243533378e-19,-1.80406571035352e-33,1.1805998397867313e+22,-131073.03125,,
206,-3.5525106026513967e-15,-4.288225432318783e-33,1.4167181639302135e+22,-131073.03125,,
207,-3.5525106026513967e-15,-9.936638887861051e-33,1.8446904602407207e+19,-131073.03125,,
208,-6.504717243533378e-19,-2.2593653822169072e-32,4.0352453322111713e+18,-131073.03125,,
209,-1.0587306626592269e-22,-5.195231289815093e-32,5.666872655720854e+22,-131073.03125,,
210,-6.504717243533378e-19,-1.2566763416787763e-31,2.7670276639261983e+19,-131073.03125,,
