,0,1,2,3,4
85,559752.0,1.6390717029571533,2.5,2.569535732269287,2.015595982889783
86,565072.0,1.604425072669983,2.5,2.5522124767303467,2.0096074679972027
87,570400.0,1.5696518421173096,2.5,2.5348258018493652,2.0033869551312504
88,575728.0,1.5347933769226074,2.5,2.5173966884613037,1.9969413723139555
89,581056.0,1.4998928308486938,2.5,2.499946355819702,1.9902777863185885
90,586384.0,1.4649919271469116,2.5,2.4824960231781006,1.9834033804021551
91,591704.0,1.4301339387893677,2.5,2.465066909790039,1.976325463666451
92,597032.0,1.395361304283142,2.5,2.447680711746216,1.9690514559336927
93,602356.0,1.3607158660888672,2.5,2.4303579330444336,1.9615888759502793
94,607672.0,1.326240062713623,2.5,2.4131200313568115,1.9539453420249329
95,612984.0,1.2919763326644897,2.5,2.3959882259368896,1.9461285668431636
96,618296.0,1.2579658031463623,2.5,2.3789827823638916,1.9381463400093109
97,623612.0,1.2242504358291626,2.5,2.3621251583099365,1.930006532054178
98,628932.0,1.190870761871338,2.5,2.345435380935669,1.9217170768873648
99,634240.0,1.157867670059204,2.5,2.3289337158203125,1.9132859719597957
100,639556.0,1.125281810760498,2.5,2.312640905380249,1.9047212729191199
101,644868.0,1.0931521654129028,2.5,2.2965760231018066,1.8960310755149268
102,650188.0,1.061518669128418,2.5,2.280759334564209,1.8872235222772065
103,655504.0,1.030418872833252,2.5,2.265209436416626,1.8783067789117351
104,660816.0,0.999891459941864,2.5,2.249945640563965,1.869289043243747
105,666132.0,0.969973623752594,2.5,2.2349867820739746,1.8601785306074776
106,671444.0,0.9407013654708862,2.5,2.220350742340088,1.8509834626495847
107,676764.0,0.9121107459068298,2.5,2.2060554027557373,1.8417120675510215
108,682080.0,0.8842360377311707,2.5,2.192117929458618,1.8323725644453401
109,687392.0,0.8571118116378784,2.5,2.178555965423584,1.8229731663537765
110,692704.0,0.8307710886001587,2.5,2.1653854846954346,1.8135220674548527
111,698020.0,0.8052456378936768,2.5,2.152622699737549,1.8040274335147364
112,703340.0,0.7805664539337158,2.5,2.1402831077575684,1.7944973967566553
113,708664.0,0.7567642331123352,2.5,2.1283822059631348,1.7849400548967975
114,713976.0,0.7338675856590271,2.5,2.116933822631836,1.7753634557458717
115,719292.0,0.7119041681289673,2.5,2.105952024459839,1.7657755917016609
116,724604.0,0.6909008026123047,2.5,2.0954504013061523,1.7561843954731458
117,729920.0,0.6708837747573853,2.5,2.085441827774048,1.7465977383747762
118,735244.0,0.65187668800354,2.5,2.0759382247924805,1.7370234119094317
119,740560.0,0.6339030265808105,2.5,2.0669515132904053,1.7274691301684988
120,745880.0,0.6169846653938293,2.5,2.058492422103882,1.7179425206409382
121,751196.0,0.601142168045044,2.5,2.0505709648132324,1.7084511177499602
122,756512.0,0.5863948464393616,2.5,2.0431973934173584,1.6990023571564017
123,761836.0,0.5727607011795044,2.5,2.0363802909851074,1.689603569889968
124,767152.0,0.5602564811706543,2.5,2.030128240585327,1.6802619772063714
125,772468.0,0.5488969683647156,2.5,2.0244483947753906,1.670984680401324
126,777780.0,0.5386964678764343,2.5,2.01934814453125,1.6617786620357708
127,783096.0,0.5296674370765686,2.5,2.014833688735962,1.652650777126638
128,788416.0,0.5218204855918884,2.5,2.0109102725982666,1.6436077447473167
129,793740.0,0.515165388584137,2.5,2.007582664489746,1.6346561472767038
130,799052.0,0.5097101926803589,2.5,2.004855155944824,1.6258024233248771
131,804368.0,0.5054616928100586,2.5,2.0027308464050293,1.6170528643454507
132,809684.0,0.5024248957633972,2.5,2.0012123584747314,1.60841360764346
133,815008.0,0.5006036162376404,2.5,2.0003018379211426,1.5998906338399446
134,820332.0,0.5,2.5,2.0,1.5914897611588756
135,825660.0,0.5006148815155029,2.5,2.000307559967041,1.5832166424157434
136,830988.0,0.5024474263191223,2.5,2.0012238025665283,1.575076759706298
137,836308.0,0.5054953098297119,2.5,2.0027475357055664,1.5670754205332726
138,841640.0,0.5097549557685852,2.5,2.0048775672912598,1.5592177556981215
139,846968.0,0.515221357345581,2.5,2.00761079788208,1.551508716093303
140,852296.0,0.5218873620033264,2.5,2.010943651199341,1.543953064905577
141,857616.0,0.5297452807426453,2.5,2.0148725509643555,1.5365553807062053
142,862944.0,0.5387853384017944,2.5,2.019392728805542,1.52932005031614
143,868272.0,0.5489965677261353,2.5,2.024498224258423,1.5222512677522895
144,873600.0,0.5603665709495544,2.5,2.0301833152770996,1.5153530316856827
145,878928.0,0.5728814005851746,2.5,2.03644061088562,1.5086291422434808
146,884248.0,0.5865259170532227,2.5,2.0432629585266113,1.502083200207822
147,889576.0,0.6012834310531616,2.5,2.0506417751312256,1.4957186039961574
148,894904.0,0.6171359419822693,2.5,2.058568000793457,1.4895385482537713
149,900240.0,0.6340641975402832,2.5,2.0670320987701416,1.4835460228727642
150,905564.0,0.6520472764968872,2.5,2.076023578643799,1.477743809476035
151,910892.0,0.6710637807846069,2.5,2.0855319499969482,1.4721344853459033
152,916216.0,0.6910902261734009,2.5,2.0955450534820557,1.4667204174002346
153,921544.0,0.7121023535728455,2.5,2.106051206588745,1.4615037643353261
154,926868.0,0.7340744137763977,2.5,2.117037296295166,1.4564864743871762
155,932192.0,0.7569797039031982,2.5,2.1284899711608887,1.4516702863821906
156,937512.0,0.780790388584137,2.5,2.140395164489746,1.4470567296867607
157,942840.0,0.8054773211479187,2.5,2.152738571166992,1.4426471231044904
158,948168.0,0.8310104608535767,2.5,2.1655051708221436,1.4384425762595134
159,953496.0,0.8573583960533142,2.5,2.1786792278289795,1.4344439881517126
160,958816.0,0.8844897150993347,2.5,2.1922447681427,1.4306520536978449
161,964136.0,0.9123713374137878,2.5,2.2061855792999268,1.4270672604335857
162,969456.0,0.9409682154655457,2.5,2.2204840183258057,1.4236898836337664
163,974784.0,0.9702469706535339,2.5,2.2351233959198,1.420520002263524
164,980112.0,1.0001704692840576,2.5,2.2500851154327393,1.4175574837268379
165,985428.0,1.0307033061981201,2.5,2.2653515338897705,1.414801999938906
166,990748.0,1.0618075132369995,2.5,2.2809038162231445,1.4122530188823905
167,996064.0,1.0934464931488037,2.5,2.2967233657836914,1.409909818278398
168,1001388.0,1.1255804300308228,2.5,2.3127901554107666,1.4077714734739812
169,1006716.0,1.1581701040267944,2.5,2.329085111618042,1.4058368666604608
170,1012036.0,1.1911771297454834,2.5,2.3455886840820312,1.4041046970671147
171,1017356.0,1.2245595455169678,2.5,2.3622798919677734,1.402573466910849
172,1022672.0,1.2582781314849854,2.5,2.379138946533203,1.4012415018539233
173,1028000.0,1.2922916412353516,2.5,2.396145820617676,1.4001069452277555
174,1033328.0,1.3265572786331177,2.5,2.413278579711914,1.3991677549930275
175,1038644.0,1.361034631729126,2.5,2.4305174350738525,1.398421721625092
176,1043972.0,1.3956818580627441,2.5,2.447840929031372,1.3978664653164583
177,1049296.0,1.4304553270339966,2.5,2.4652276039123535,1.3974994314019646
178,1054632.0,1.4653139114379883,2.5,2.482656955718994,1.3973179082711542
179,1059968.0,1.5002142190933228,2.5,2.5001070499420166,1.3973190200060375
180,1065304.0,1.5,2.5,2.5,1.3973190169435012
181,1070532.0,1.5349006652832031,2.5,2.5174503326416016,1.3974976488745643
182,1075848.0,1.5697588920593262,2.5,2.534879446029663,1.3978517713271652
183,1081168.0,1.60453200340271,2.5,2.5522661209106445,1.3983780921248086
184,1086488.0,1.6391777992248535,2.5,2.5695888996124268,1.3990731777796332
185,1091800.0,1.6736540794372559,2.5,2.586827039718628,1.3999334572911049
186,1097104.0,1.707918643951416,2.5,2.603959321975708,1.400955225822826
187,1102408.0,1.7419300079345703,2.5,2.620965003967285,1.402134651806113
188,1107720.0,1.775646448135376,2.5,2.6378233432769775,1.4034677791175836
189,1113032.0,1.8090271949768066,2.5,2.6545135974884033,1.4049505350326525
190,1118348.0,1.8420313596725464,2.5,2.671015739440918,1.4065787326965127
191,1123660.0,1.8746187686920166,2.5,2.6873092651367188,1.4083480775665542
192,1128972.0,1.9067497253417969,2.5,2.7033748626708984,1.410254172503735
193,1134276.0,1.938385009765625,2.5,2.7191925048828125,1.4122925227064869
194,1139584.0,1.9694862365722656,2.5,2.734743118286133,1.4144585422012526
195,1144896.0,2.0000154972076416,2.5,2.7500076293945312,1.4167475584346079
196,1150204.0,2.029935359954834,2.5,2.764967679977417,1.419154816725518
197,1155512.0,2.0592098236083984,2.5,2.779604911804199,1.4216754890695036
198,1160824.0,2.0878026485443115,2.5,2.793901205062866,1.42430467486487
199,1166136.0,2.1156792640686035,2.5,2.8078396320343018,1.4270374105010595
200,1171448.0,2.142805814743042,2.5,2.8214030265808105,1.4298688674701474
201,1176764.0,2.169149160385132,2.5,2.8345746994018555,1.4326606644370967
202,1182072.0,2.1946773529052734,2.5,2.8473386764526367,1.435409401084761
203,1187384.0,2.2193589210510254,2.5,2.8596794605255127,1.4381117270679966
204,1192696.0,2.2431640625,2.5,2.87158203125,1.4407643497870852
205,1198012.0,2.266063690185547,2.5,2.8830318450927734,1.443364037719201
206,1203332.0,2.288029909133911,2.5,2.894014835357666,1.4459076226393863
207,1208644.0,2.3090357780456543,2.5,2.904517889022827,1.448392005173
208,1213952.0,2.3290562629699707,2.5,2.9145281314849854,1.4508141592376693
209,1219260.0,2.3480663299560547,2.5,2.9240331649780273,1.453171132598538
210,1224576.0,2.3660433292388916,2.5,2.9330215454101562,1.4554600546416854
211,1229896.0,2.382964849472046,2.5,2.9414825439453125,1.4576781352636405
212,1235208.0,2.398810863494873,2.5,2.9494054317474365,1.4598226737552924
213,1240524.0,2.4135613441467285,2.5,2.9567806720733643,1.461891054915178
214,1245836.0,2.427199125289917,2.5,2.963599443435669,1.4638807601543733
215,1251148.0,2.439706802368164,2.5,2.969853401184082,1.4657893641650244
216,1256472.0,2.4510698318481445,2.5,2.9755349159240723,1.4676145415832833
217,1261784.0,2.4612739086151123,2.5,2.9806368350982666,1.4693540692102842
218,1267092.0,2.470306634902954,2.5,2.9851531982421875,1.4710058271226336
219,1272408.0,2.4781572818756104,2.5,2.9890785217285156,1.4725678031143656
220,1277716.0,2.484816074371338,2.5,2.992408037185669,1.4740380938074302
221,1283036.0,2.4902749061584473,2.5,2.9951374530792236,1.4754149068726718
222,1288352.0,2.4945271015167236,2.5,2.9972634315490723,1.4766965654717858
223,1293668.0,2.497567653656006,2.5,2.998783826828003,1.4778815082573171
224,1298980.0,2.499392509460449,2.5,2.9996962547302246,1.4789682904831496
225,1304288.0,2.5,2.5,3.0,1.4799555895569514
226,1309620.0,2.4993889331817627,2.5,2.999694347381592,1.480842202819196
227,1314948.0,2.4975600242614746,2.5,2.9987800121307373,1.4816270475431639
228,1320268.0,2.494515895843506,2.5,2.997257947921753,1.4823091698188517
229,1325592.0,2.490259885787964,2.5,2.9951300621032715,1.4828877367795519
230,1330912.0,2.484797239303589,2.5,2.992398738861084,1.4833620443752742
231,1336236.0,2.478134870529175,2.5,2.989067554473877,1.4837315140412783
232,1341560.0,2.470280647277832,2.5,2.985140323638916,1.4839956971400319
233,1346880.0,2.4612443447113037,2.5,2.9806220531463623,1.4841542705192514
234,1352200.0,2.4510366916656494,2.5,2.975518226623535,1.48420704206435
235,1357520.0,2.4396700859069824,2.5,2.969835042953491,1.4841539451459909
236,1362848.0,2.427158832550049,2.5,2.9635794162750244,1.4839950463935105
237,1368176.0,2.413517713546753,2.5,2.956758975982666,1.4837305390319857
238,1373496.0,2.398763656616211,2.5,2.9493818283081055,1.4833607451032096
239,1378816.0,2.3829145431518555,2.5,2.9414572715759277,1.4828861154656936
240,1384140.0,2.3659896850585938,2.5,2.932994842529297,1.4823072286841776
241,1389468.0,2.3480095863342285,2.5,2.9240047931671143,1.4816247899191404
242,1394800.0,2.328996181488037,2.5,2.9144980907440186,1.4808396298163127
243,1400116.0,2.3089728355407715,2.5,2.9044864177703857,1.4799527067276523
244,1405436.0,2.2879638671875,2.5,2.89398193359375,1.478965100048413
245,1410756.0,2.2659945487976074,2.5,2.8829972743988037,1.4778780124381212
246,1416084.0,2.2430920600891113,2.5,2.8715460300445557,1.4766927698205752
247,1421412.0,2.2192842960357666,2.5,2.8596420288085938,1.4754108158314023
248,1426732.0,2.1945998668670654,2.5,2.8473000526428223,1.474033711818057
249,1432056.0,2.169069528579712,2.5,2.8345346450805664,1.472563137950312
250,1437380.0,2.142723560333252,2.5,2.821361780166626,1.4710008832258552
251,1442696.0,2.1155948638916016,2.5,2.807797431945801,1.4693488532437144
252,1448024.0,2.0877156257629395,2.5,2.7938578128814697,1.4676090579888779
253,1453348.0,2.0591206550598145,2.5,2.7795603275299072,1.4657836196057172
254,1458668.0,2.029844284057617,2.5,2.7649221420288086,1.463874762403587
255,1463988.0,1.9999223947525024,2.5,2.7499611377716064,1.461884811191091
256,1469308.0,1.9693915843963623,2.5,2.7346956729888916,1.4598161923865711
257,1474628.0,1.9382885694503784,2.5,2.719144344329834,1.4576714245789526
258,1479940.0,1.9066516160964966,2.5,2.7033257484436035,1.455453121303964
259,1485256.0,1.8745191097259521,2.5,2.6872596740722656,1.4531639849364506
260,1490576.0,1.841930627822876,2.5,2.6709651947021484,1.4508068066903723
261,1495892.0,1.808924913406372,2.5,2.6544625759124756,1.4483844560691597
262,1501216.0,1.775543212890625,2.5,2.6377716064453125,1.4458998858629146
263,1506532.0,1.741825819015503,2.5,2.620913028717041,1.4433561232644982
264,1511848.0,1.7078136205673218,2.5,2.6039068698883057,1.4407562682037964
265,1517164.0,1.6735484600067139,2.5,2.5867743492126465,1.4381034889057664
266,1522484.0,1.6390717029571533,2.5,2.569535732269287,1.4354010163379902
267,1527816.0,1.604425072669983,2.5,2.5522124767303467,1.4326521425449417
268,1533140.0,1.5696518421173096,2.5,2.5348258018493652,1.429860217871764
269,1538464.0,1.5347933769226074,2.5,2.5173966884613037,1.427028644301337
270,1543792.0,1.4998928308486938,2.5,2.499946355819702,1.4241608715675642
271,1549116.0,1.4649919271469116,2.5,2.4824960231781006,1.4212603938239072
272,1554448.0,1.4301339387893677,2.5,2.465066909790039,1.4183307446461857
273,1559768.0,1.395361304283142,2.5,2.447680711746216,1.4153754953668425
274,1565084.0,1.3607158660888672,2.5,2.4303579330444336,1.4123982450805446
275,1570400.0,1.326240062713623,2.5,2.4131200313568115,1.409402620088938
276,1575712.0,1.2919763326644897,2.5,2.3959882259368896,1.4063922733454033
277,1581032.0,1.2579658031463623,2.5,2.3789827823638916,1.4033708711291886
278,1586348.0,1.2242504358291626,2.5,2.3621251583099365,1.4003420963768758
279,1591660.0,1.190870761871338,2.5,2.345435380935669,1.3973096364670032
280,1596972.0,1.157867670059204,2.5,2.3289337158203125,1.3942771887725092
281,1602284.0,1.125281810760498,2.5,2.312640905380249,1.3912484478901095
282,1607604.0,1.0931521654129028,2.5,2.2965760231018066,1.388227102308831
283,1612924.0,1.061518669128418,2.5,2.280759334564209,1.3852168360757449
284,1618232.0,1.030418872833252,2.5,2.265209436416626,1.3822213132491212
285,1623540.0,0.999891459941864,2.5,2.249945640563965,1.3792441853942292
286,1628852.0,0.969973623752594,2.5,2.2349867820739746,1.3762890829770489
287,1634164.0,0.9407013654708862,2.5,2.220350742340088,1.3733596025936468
288,1639484.0,0.9121107459068298,2.5,2.2060554027557373,1.3704593161317105
289,1644800.0,0.8842360377311707,2.5,2.192117929458618,1.3675917541132145
290,1650116.0,0.8571118116378784,2.5,2.178555965423584,1.3647604137454652
291,1655428.0,0.8307710886001587,2.5,2.1653854846954346,1.3619687444847446
292,1660740.0,0.8052456378936768,2.5,2.152622699737549,1.3592201460929538
293,1666064.0,0.7805664539337158,2.5,2.1402831077575684,1.3565179678047479
294,1671384.0,0.7567642331123352,2.5,2.1283822059631348,1.3538655041632004
295,1676696.0,0.7338675856590271,2.5,2.116933822631836,1.3512659853030267
296,1682012.0,0.7119041681289673,2.5,2.105952024459839,1.3487225786163166
297,1687324.0,0.6909008026123047,2.5,2.0954504013061523,1.3462383809791123
298,1692644.0,0.6708837747573853,2.5,2.085441827774048,1.3438164229157414
299,1697964.0,0.65187668800354,2.5,2.0759382247924805,1.3414596544400832
300,1703288.0,0.6339030265808105,2.5,2.0669515132904053,1.339170945610813
301,1708604.0,0.6169846653938293,2.5,2.058492422103882,1.336953086809024
302,1713920.0,0.601142168045044,2.5,2.0505709648132324,1.3348087781885836
303,1719244.0,0.5863948464393616,2.5,2.0431973934173584,1.3327406349509539
304,1724564.0,0.5727607011795044,2.5,2.0363802909851074,1.330751175962682
305,1729880.0,0.5602564811706543,2.5,2.030128240585327,1.3288428248658877
306,1735196.0,0.5488969683647156,2.5,2.0244483947753906,1.3270179064691752
307,1740508.0,0.5386964678764343,2.5,2.01934814453125,1.3252786442490316
308,1745828.0,0.5296674370765686,2.5,2.014833688735962,1.323627160072207
309,1751148.0,0.5218204855918884,2.5,2.0109102725982666,1.322065464201311
310,1756464.0,0.515165388584137,2.5,2.007582664489746,1.320595458626283
311,1761780.0,0.5097101926803589,2.5,2.004855155944824,1.319218934843411
312,1767096.0,0.5054616928100586,2.5,2.0027308464050293,1.317937571634356
313,1772412.0,0.5024248957633972,2.5,2.0012123584747314,1.3167529281255952
314,1777736.0,0.5006036162376404,2.5,2.0003018379211426,1.3156664479527551
315,1783056.0,0.5,2.5,2.0,1.3146794559291464
316,1788388.0,0.5006148815155029,2.5,2.000307559967041,1.3137931558247837
317,1793712.0,0.5024474263191223,2.5,2.0012238025665283,1.3130086250915647
318,1799036.0,0.5054953098297119,2.5,2.0027475357055664,1.3123268204157148
319,1804368.0,0.5097549557685852,2.5,2.0048775672912598,1.3117485724429636
320,1809688.0,0.515221357345581,2.5,2.00761079788208,1.311274586611413
321,1815012.0,0.5218873620033264,2.5,2.010943651199341,1.3109054392648247
322,1820336.0,0.5297452807426453,2.5,2.0148725509643555,1.3106415809840877
323,1825656.0,0.5387853384017944,2.5,2.019392728805542,1.3104833329781287
324,1830988.0,0.5489965677261353,2.5,2.024498224258423,1.3104308873615351
325,1836308.0,0.5603665709495544,2.5,2.0301833152770996,1.3104843096531547
326,1841636.0,0.5728814005851746,2.5,2.03644061088562,1.3106435337788955
327,1846956.0,0.5865259170532227,2.5,2.0432629585266113,1.3109083651255695
328,1852280.0,0.6012834310531616,2.5,2.0506417751312256,1.3112784819290062
329,1857608.0,0.6171359419822693,2.5,2.058568000793457,1.3117534330530713
330,1862936.0,0.6340641975402832,2.5,2.0670320987701416,1.3123326402106477
331,1868264.0,0.6520472764968872,2.5,2.076023578643799,1.313015396020278
332,1873588.0,0.6710637807846069,2.5,2.0855319499969482,1.3138008701138546
333,1878908.0,0.6910902261734009,2.5,2.0955450534820557,1.3146881049722858
334,1884232.0,0.7121023535728455,2.5,2.106051206588745,1.3156760200898292
335,1889552.0,0.7340744137763977,2.5,2.117037296295166,1.3167634111412252
336,1894876.0,0.7569797039031982,2.5,2.1284899711608887,1.3179489533131639
337,1900200.0,0.780790388584137,2.5,2.140395164489746,1.3192312029700182
338,1905524.0,0.8054773211479187,2.5,2.152738571166992,1.3206085973762223
339,1910852.0,0.8310104608535767,2.5,2.1655051708221436,1.3220794571948704
340,1916172.0,0.8573583960533142,2.5,2.1786792278289795,1.3236419900968075
341,1921492.0,0.8844897150993347,2.5,2.1922447681427,1.3252942932592284
342,1926812.0,0.9123713374137878,2.5,2.2061855792999268,1.327034355309034
343,1932132.0,0.9409682154655457,2.5,2.2204840183258057,1.3288600527137404
344,1937464.0,0.9702469706535339,2.5,2.2351233959198,1.330769164217839
345,1942784.0,1.0001704692840576,2.5,2.2500851154327393,1.3327593605707693
346,1948100.0,1.0307033061981201,2.5,2.2653515338897705,1.334828218130412
347,1953416.0,1.0618075132369995,2.5,2.2809038162231445,1.336973214143509
348,1958728.0,1.0934464931488037,2.5,2.2967233657836914,1.3391917392386639
349,1964052.0,1.1255804300308228,2.5,2.3127901554107666,1.3414810882648103
350,1969376.0,1.1581701040267944,2.5,2.329085111618042,1.3438384708408546
351,1974696.0,1.1911771297454834,2.5,2.3455886840820312,1.3462610174633656
352,1980012.0,1.2245595455169678,2.5,2.3622798919677734,1.3487457725660195
353,1985328.0,1.2582781314849854,2.5,2.379138946533203,1.3512897108993114
354,1990652.0,1.2922916412353516,2.5,2.396145820617676,1.3538897350319545
355,1995976.0,1.3265572786331177,2.5,2.413278579711914,1.356542672574659
356,2001300.0,1.361034631729126,2.5,2.4305174350738525,1.3592452925598426
357,2006620.0,1.3956818580627441,2.5,2.447840929031372,1.3619943048863867
358,2011944.0,1.4304553270339966,2.5,2.4652276039123535,1.3647863561553037
359,2017288.0,1.4653139114379883,2.5,2.482656955718994,1.3676180477151811
360,2022620.0,1.5002142190933228,2.5,2.5001070499420166,1.370485925112537
361,2027956.0,1.5,2.5,2.5,1.3732229397165323
362,2033184.0,1.5349006652832031,2.5,2.5174503326416016,1.3759893156482021
363,2038500.0,1.5697588920593262,2.5,2.534879446029663,1.3787816792421348
364,2043824.0,1.60453200340271,2.5,2.5522661209106445,1.381596631014051
365,2049140.0,1.6391777992248535,2.5,2.5695888996124268,1.384430739830737
366,2054456.0,1.6736540794372559,2.5,2.586827039718628,1.3872805548477996
367,2059760.0,1.707918643951416,2.5,2.603959321975708,1.390142599124356
368,2065068.0,1.7419300079345703,2.5,2.620965003967285,1.3930133879461002
369,2070372.0,1.775646448135376,2.5,2.6378233432769775,1.395889424938593
370,2075692.0,1.8090271949768066,2.5,2.6545135974884033,1.398767202622505
371,2080996.0,1.8420313596725464,2.5,2.671015739440918,1.4016432185157077
372,2086304.0,1.8746187686920166,2.5,2.6873092651367188,1.4045139656941168
